".chain",".draw","min_dist","cvd_safe","min_deutan","min_protan","min_tritan","mean_chroma","lightness_spread","mean_L"
1,132,0.189244412136414,0.106682293462337,0.161055881226509,0.173142518795364,0.106707093718903,0.141486062334312,0.747201094197642,0.680331607184856
1,133,0.112248453840161,0.0617680527288433,0.0616716707451532,0.0755234320115267,0.122197708107681,0.121768799168564,0.523810960479722,0.701351428502818
1,134,0.0972616147618728,0.0474453864341791,0.0681944633764506,0.0838184590077532,0.0474533774468188,0.125803799266194,0.616913923663564,0.608607079773073
1,135,0.0972616147618728,0.0474453864341791,0.0681944633764506,0.0838184590077532,0.0474533774468188,0.125803799266194,0.616913923663564,0.608607079773073
1,136,0.0941767361316195,0.0227529324605315,0.070627678090642,0.0704019243063795,0.0227310061564327,0.107571457826916,0.521978777668949,0.697266588588567
1,137,0.0983444215976902,0.0711270254616579,0.0841876501746543,0.0730262613509559,0.0710762618692556,0.150130074169646,0.439028275353552,0.612637706527264
1,138,0.0957425202232493,0.0546076012895804,0.0912867235778752,0.0546122335706184,0.0932677055405862,0.129344532235099,0.550466735369642,0.720115126430076
1,139,0.0919236441611449,0.0273285438815016,0.0892111513016601,0.0972108413198596,0.0273380263150842,0.111050284187083,0.696021531917187,0.654292969151367
1,140,0.145481350588591,0.0515541760570174,0.0872877599767293,0.0515515437039712,0.0549010804069529,0.128935221329624,0.771730975005639,0.614593053202268
1,141,0.19306575364661,0.0762598634704811,0.0762623894718573,0.115422774149409,0.164603455916186,0.159511099029439,0.73576998489934,0.712450218974593
1,142,0.124039761519352,0.10161271774968,0.125524176155564,0.12150210331873,0.10161304391291,0.107938579497152,0.875194859336555,0.597134207121616
